id,in_temp,out_temp,pub_time,pub_date
921,19,5,04,26/02/2020
922,19,5,05,26/02/2020
923,19,5,05,26/02/2020
924,19,5,06,26/02/2020
925,19,5,06,26/02/2020
926,19,6,07,26/02/2020
927,19,6,07,26/02/2020
928,19,7,08,26/02/2020
929,19,8,08,26/02/2020
930,19,8,09,26/02/2020
931,19,10,10,26/02/2020
932,18,10,10,26/02/2020
933,18,11,11,26/02/2020
934,18,11,11,26/02/2020
935,18,12,12,26/02/2020
936,18,11,12,26/02/2020
937,18,11,13,26/02/2020
938,17,12,13,26/02/2020
939,17,12,14,26/02/2020
940,17,12,14,26/02/2020
941,17,12,15,26/02/2020
942,17,12,15,26/02/2020
943,17,12,16,26/02/2020
944,17,10,16,26/02/2020
945,17,10,17,26/02/2020
946,17,9,17,26/02/2020
947,17,9,18,26/02/2020
948,16,8,18,26/02/2020
949,18,7,19,26/02/2020
950,18,7,19,26/02/2020
951,18,8,20,26/02/2020
952,19,7,20,26/02/2020
953,18,8,21,26/02/2020
954,18,8,21,26/02/2020
955,18,8,22,26/02/2020
956,18,8,22,26/02/2020
957,19,8,23,26/02/2020
958,19,8,23,26/02/2020
959,19,8,00,27/02/2020
960,19,8,00,27/02/2020
961,19,8,01,27/02/2020
962,19,7,01,27/02/2020
963,19,6,02,27/02/2020
964,19,6,02,27/02/2020
965,19,6,03,27/02/2020
966,20,5,03,27/02/2020
967,19,5,04,27/02/2020
968,19,5,04,27/02/2020
969,19,6,05,27/02/2020
970,19,6,05,27/02/2020
971,19,6,06,27/02/2020
972,20,6,06,27/02/2020
973,20,6,07,27/02/2020
974,20,6,07,27/02/2020
975,20,8,08,27/02/2020
976,20,9,08,27/02/2020
977,20,10,09,27/02/2020
978,19,11,09,27/02/2020
979,19,13,10,27/02/2020
980,19,13,10,27/02/2020
981,18,14,11,27/02/2020
982,18,15,11,27/02/2020
983,18,15,12,27/02/2020
984,18,16,12,27/02/2020
985,18,17,13,27/02/2020
986,18,17,13,27/02/2020
987,18,17,14,27/02/2020
988,17,15,14,27/02/2020
989,17,12,15,27/02/2020
990,17,11,15,27/02/2020
991,17,10,16,27/02/2020
992,17,8,16,27/02/2020
993,17,7,17,27/02/2020
994,17,6,17,27/02/2020
995,17,5,18,27/02/2020
996,17,5,18,27/02/2020
997,17,4,19,27/02/2020
998,17,3,19,27/02/2020
999,18,3,20,27/02/2020
1000,19,3,20,27/02/2020
1001,19,2,21,27/02/2020
1002,19,2,21,27/02/2020
1003,19,2,22,27/02/2020
1004,19,1,22,27/02/2020
1005,19,1,23,27/02/2020
1006,19,2,23,27/02/2020
1007,19,1,00,28/02/2020
1008,19,1,00,28/02/2020
1009,19,1,01,28/02/2020
1010,19,1,01,28/02/2020
1011,19,1,02,28/02/2020
1012,19,1,02,28/02/2020
1013,19,1,03,28/02/2020
1014,19,1,03,28/02/2020
1015,19,2,04,28/02/2020
1016,19,2,04,28/02/2020
1017,19,2,05,28/02/2020
1018,19,2,05,28/02/2020
1019,19,1,06,28/02/2020
1020,19,1,06,28/02/2020
1021,19,1,07,28/02/2020
1022,19,1,07,28/02/2020
1023,19,2,08,28/02/2020
1024,19,3,08,28/02/2020
1025,19,4,09,28/02/2020
1026,19,5,09,28/02/2020
1027,18,5,10,28/02/2020
1028,18,6,10,28/02/2020
1029,18,6,11,28/02/2020
1030,18,7,11,28/02/2020
1031,17,7,12,28/02/2020
1032,17,9,12,28/02/2020
1033,17,10,13,28/02/2020
1034,17,10,13,28/02/2020
1035,17,10,14,28/02/2020
1036,17,9,14,28/02/2020
1037,17,9,15,28/02/2020
1038,17,8,15,28/02/2020
1039,17,8,16,28/02/2020
1040,17,6,16,28/02/2020
1041,17,6,17,28/02/2020
1042,17,5,17,28/02/2020
1043,16,4,18,28/02/2020
1044,16,4,18,28/02/2020
1045,16,4,19,28/02/2020
1046,17,4,19,28/02/2020
1047,18,4,20,28/02/2020
1048,18,4,20,28/02/2020
1049,17,4,21,28/02/2020
1050,18,4,21,28/02/2020
1051,18,4,22,28/02/2020
1052,19,3,23,28/02/2020
1053,19,3,23,28/02/2020
1054,18,3,00,29/02/2020
1055,18,3,00,29/02/2020
1056,18,3,01,29/02/2020
1057,17,3,01,29/02/2020
1058,17,3,02,29/02/2020
1059,17,3,02,29/02/2020
1060,17,1,03,29/02/2020
1061,17,2,03,29/02/2020
1062,16,2,04,29/02/2020
1063,16,2,04,29/02/2020
1064,16,1,05,29/02/2020
1065,17,0,05,29/02/2020
1066,18,1,06,29/02/2020
1067,18,0,06,29/02/2020
1068,18,1,07,29/02/2020
1069,18,2,07,29/02/2020
1070,18,3,08,29/02/2020
1071,18,4,08,29/02/2020
1072,18,4,09,29/02/2020
1073,18,4,09,29/02/2020
1074,18,5,10,29/02/2020
1075,18,7,10,29/02/2020
1076,17,7,11,29/02/2020
1077,17,8,11,29/02/2020
1078,17,9,12,29/02/2020
1079,17,9,12,29/02/2020
1080,17,9,13,29/02/2020
1081,17,8,13,29/02/2020
1082,17,9,14,29/02/2020
1083,16,9,14,29/02/2020
1084,16,9,15,29/02/2020
1085,16,9,15,29/02/2020
1086,17,8,16,29/02/2020
1087,18,7,16,29/02/2020
1088,18,6,17,29/02/2020
1089,18,5,17,29/02/2020
1090,18,4,18,29/02/2020
1091,17,3,18,29/02/2020
1092,18,2,19,29/02/2020
1093,18,2,19,29/02/2020
1094,18,3,20,29/02/2020
1095,18,2,20,29/02/2020
1096,18,2,21,29/02/2020
1097,18,1,21,29/02/2020
1098,19,1,22,29/02/2020
1099,19,0,22,29/02/2020
1100,19,0,23,29/02/2020
1101,19,1,23,29/02/2020
1102,19,0,00,01/03/2020
1103,19,0,00,01/03/2020
1104,19,0,01,01/03/2020
1105,19,0,01,01/03/2020
1106,19,0,02,01/03/2020
1107,19,0,02,01/03/2020
1108,19,0,03,01/03/2020
1109,19,0,03,01/03/2020
1110,19,1,04,01/03/2020
1111,19,1,04,01/03/2020
1112,19,0,05,01/03/2020
1113,19,1,05,01/03/2020
1114,19,2,06,01/03/2020
1115,19,3,06,01/03/2020
1116,19,4,07,01/03/2020
1117,19,5,07,01/03/2020
1118,19,6,08,01/03/2020
1119,19,7,08,01/03/2020
1120,19,7,09,01/03/2020
1121,19,8,09,01/03/2020
1122,19,8,10,01/03/2020
1123,19,8,10,01/03/2020
1124,18,9,11,01/03/2020
1125,18,9,11,01/03/2020
1126,18,9,12,01/03/2020
1127,18,9,12,01/03/2020
1128,17,9,13,01/03/2020
1129,17,9,13,01/03/2020
1130,17,9,14,01/03/2020
1131,17,9,14,01/03/2020
1132,17,8,15,01/03/2020
1133,17,8,15,01/03/2020
1134,16,8,16,01/03/2020
1135,16,7,16,01/03/2020
1136,17,6,17,01/03/2020
1137,18,6,17,01/03/2020
1138,18,6,18,01/03/2020
1139,18,6,18,01/03/2020
1140,18,6,19,01/03/2020
1141,19,6,19,01/03/2020
1142,19,6,20,01/03/2020
1143,19,5,20,01/03/2020
1144,19,5,21,01/03/2020
1145,19,5,21,01/03/2020
1146,19,5,22,01/03/2020
1147,19,5,22,01/03/2020
1148,18,5,23,01/03/2020
1149,18,5,23,01/03/2020
1150,18,5,00,02/03/2020
1151,19,5,00,02/03/2020
1152,18,5,01,02/03/2020
1153,18,5,01,02/03/2020
1154,18,5,02,02/03/2020
1155,17,5,02,02/03/2020
1156,17,5,03,02/03/2020
1157,17,6,03,02/03/2020
1158,17,5,04,02/03/2020
1159,17,5,04,02/03/2020
1160,18,5,05,02/03/2020
1161,18,5,05,02/03/2020
1162,18,5,06,02/03/2020
1163,19,6,06,02/03/2020
1164,19,6,07,02/03/2020
1165,19,6,07,02/03/2020
1166,19,7,08,02/03/2020
1167,19,7,08,02/03/2020
1168,19,7,09,02/03/2020
1169,19,8,09,02/03/2020
1170,19,8,10,02/03/2020
1171,19,9,10,02/03/2020
1172,18,9,11,02/03/2020
1173,18,9,11,02/03/2020
1174,18,9,12,02/03/2020
1175,17,9,13,02/03/2020
1176,17,9,13,02/03/2020
1177,17,8,14,02/03/2020
1178,17,8,14,02/03/2020
1179,17,8,15,02/03/2020
1180,17,8,15,02/03/2020
1181,18,8,16,02/03/2020
1182,18,8,16,02/03/2020
1183,18,7,17,02/03/2020
1184,18,7,17,02/03/2020
1185,18,7,18,02/03/2020
1186,17,7,18,02/03/2020
1187,17,7,19,02/03/2020
1188,17,7,19,02/03/2020
1189,17,7,20,02/03/2020
1190,17,7,20,02/03/2020
1191,17,7,21,02/03/2020
1192,18,7,21,02/03/2020
1193,18,7,22,02/03/2020
1194,18,7,22,02/03/2020
1195,19,6,23,02/03/2020
1196,19,5,23,02/03/2020
1197,19,5,00,03/03/2020
1198,18,6,00,03/03/2020
1199,18,5,01,03/03/2020
1200,18,5,01,03/03/2020
1201,17,5,02,03/03/2020
1202,17,5,02,03/03/2020
1203,17,5,03,03/03/2020
1204,17,5,03,03/03/2020
1205,17,4,04,03/03/2020
1206,17,4,04,03/03/2020
1207,17,4,05,03/03/2020
1208,17,4,05,03/03/2020
1209,17,4,06,03/03/2020
1210,18,4,06,03/03/2020
1211,18,6,07,03/03/2020
1212,18,10,07,03/03/2020
1213,18,12,08,03/03/2020
1214,18,12,08,03/03/2020
1215,18,13,09,03/03/2020
1216,18,12,09,03/03/2020
1217,19,13,10,03/03/2020
1218,19,13,10,03/03/2020
1219,18,14,11,03/03/2020
1220,18,13,11,03/03/2020
1221,17,13,12,03/03/2020
1222,17,13,13,03/03/2020
1223,17,13,13,03/03/2020
1224,17,13,14,03/03/2020
1225,17,12,14,03/03/2020
1226,17,11,15,03/03/2020
1227,17,11,15,03/03/2020
1228,17,10,16,03/03/2020
1229,17,10,16,03/03/2020
1230,17,9,17,03/03/2020
1231,17,8,17,03/03/2020
1232,18,8,18,03/03/2020
1233,19,8,18,03/03/2020
1234,19,8,19,03/03/2020
1235,19,8,19,03/03/2020
1236,19,8,20,03/03/2020
1237,19,8,20,03/03/2020
1238,18,8,21,03/03/2020
1239,18,8,21,03/03/2020
1240,18,8,22,03/03/2020
1241,18,8,22,03/03/2020
1242,18,8,23,03/03/2020
1243,17,7,23,03/03/2020
1244,17,7,00,04/03/2020
1245,19,7,00,04/03/2020
1246,18,7,01,04/03/2020
1247,18,6,01,04/03/2020
1248,18,7,02,04/03/2020
1249,18,7,02,04/03/2020
1250,18,7,03,04/03/2020
1251,17,7,03,04/03/2020
1252,17,6,04,04/03/2020
1253,17,6,04,04/03/2020
1254,17,6,05,04/03/2020
1255,18,7,05,04/03/2020
1256,18,7,06,04/03/2020
1257,18,7,06,04/03/2020
1258,19,8,07,04/03/2020
1259,19,8,07,04/03/2020
1260,19,10,08,04/03/2020
1261,19,11,08,04/03/2020
1262,19,12,09,04/03/2020
1263,19,13,09,04/03/2020
1264,19,14,10,04/03/2020
1265,19,15,10,04/03/2020
1266,19,15,11,04/03/2020
1267,19,16,11,04/03/2020
1268,18,16,12,04/03/2020
1269,18,16,12,04/03/2020
1270,18,16,13,04/03/2020
1271,17,16,13,04/03/2020
1272,17,16,14,04/03/2020
1273,17,16,14,04/03/2020
1274,17,14,15,04/03/2020
1275,17,15,15,04/03/2020
1276,17,14,16,04/03/2020
1277,17,13,16,04/03/2020
1278,17,13,17,04/03/2020
1279,17,12,17,04/03/2020
1280,17,12,18,04/03/2020
1281,17,11,18,04/03/2020
1282,17,10,19,04/03/2020
1283,17,10,19,04/03/2020
1284,17,10,20,04/03/2020
1285,17,9,20,04/03/2020
1286,17,8,21,04/03/2020
1287,17,8,21,04/03/2020
1288,18,9,22,04/03/2020
1289,19,8,22,04/03/2020
1290,18,8,23,04/03/2020
1291,18,8,23,04/03/2020
1292,18,7,00,05/03/2020
1293,20,7,00,05/03/2020
1294,20,6,01,05/03/2020
1295,19,6,01,05/03/2020
1296,19,6,02,05/03/2020
1297,19,5,02,05/03/2020
1298,18,5,03,05/03/2020
1299,18,5,03,05/03/2020
1300,18,5,04,05/03/2020
1301,18,5,04,05/03/2020
1302,18,5,05,05/03/2020
1303,18,4,05,05/03/2020
1304,18,4,06,05/03/2020
1305,17,4,06,05/03/2020
1306,17,6,07,05/03/2020
1307,17,8,07,05/03/2020
1308,17,9,08,05/03/2020
1309,17,10,08,05/03/2020
1310,17,11,09,05/03/2020
1311,17,12,09,05/03/2020
1312,17,13,10,05/03/2020
1313,17,14,10,05/03/2020
1314,17,14,11,05/03/2020
1315,17,15,11,05/03/2020
1316,17,15,12,05/03/2020
1317,16,16,12,05/03/2020
1318,16,17,13,05/03/2020
1319,16,17,13,05/03/2020
1320,17,18,14,05/03/2020
1321,17,18,14,05/03/2020
1322,17,18,15,05/03/2020
1323,16,17,15,05/03/2020
1324,16,17,16,05/03/2020
1325,16,16,16,05/03/2020
1326,16,15,17,05/03/2020
1327,16,14,17,05/03/2020
1328,16,12,18,05/03/2020
1329,17,12,18,05/03/2020
1330,17,11,19,05/03/2020
1331,17,11,19,05/03/2020
1332,18,10,20,05/03/2020
1333,20,10,20,05/03/2020
1334,19,10,21,05/03/2020
1335,19,10,21,05/03/2020
1336,19,10,22,05/03/2020
1337,18,10,22,05/03/2020
1338,18,10,23,05/03/2020
1339,18,9,23,05/03/2020
1340,18,8,00,06/03/2020
1341,18,8,00,06/03/2020
1342,20,7,01,06/03/2020
1343,20,7,01,06/03/2020
1344,19,7,02,06/03/2020
1345,19,7,02,06/03/2020
1346,19,6,03,06/03/2020
1347,18,5,03,06/03/2020
1348,18,6,04,06/03/2020
1349,18,6,04,06/03/2020
1350,18,6,05,06/03/2020
1351,18,7,05,06/03/2020
1352,18,7,06,06/03/2020
1353,18,7,06,06/03/2020
1354,18,7,07,06/03/2020
1355,18,8,07,06/03/2020
1356,19,8,08,06/03/2020
1357,19,10,08,06/03/2020
1358,19,11,09,06/03/2020
1359,19,12,09,06/03/2020
1360,19,13,10,06/03/2020
1361,19,14,10,06/03/2020
1362,18,15,11,06/03/2020
1363,18,15,11,06/03/2020
1364,18,14,12,06/03/2020
1365,18,14,12,06/03/2020
1366,18,15,13,06/03/2020
1367,17,15,13,06/03/2020
1368,17,15,14,06/03/2020
1369,17,16,14,06/03/2020
1370,18,16,15,06/03/2020
1371,18,16,15,06/03/2020
1372,18,15,16,06/03/2020
1373,18,14,16,06/03/2020
1374,18,13,17,06/03/2020
1375,18,13,17,06/03/2020
1376,18,12,18,06/03/2020
1377,18,12,18,06/03/2020
1378,18,10,19,06/03/2020
1379,17,9,19,06/03/2020
1380,19,8,20,06/03/2020
1381,19,8,20,06/03/2020
1382,19,7,21,06/03/2020
1383,19,7,21,06/03/2020
1384,19,7,22,06/03/2020
1385,18,7,22,06/03/2020
1386,18,7,23,06/03/2020
1387,18,7,23,06/03/2020
1388,18,7,00,07/03/2020
1389,18,7,00,07/03/2020
1390,18,7,01,07/03/2020
1391,18,7,01,07/03/2020
1392,20,7,02,07/03/2020
1393,20,7,02,07/03/2020
1394,19,7,03,07/03/2020
1395,19,7,03,07/03/2020
1396,19,7,04,07/03/2020
1397,18,8,04,07/03/2020
1398,18,8,05,07/03/2020
1399,18,8,05,07/03/2020
1400,18,8,06,07/03/2020
1401,18,8,06,07/03/2020
1402,18,8,07,07/03/2020
1403,18,9,07,07/03/2020
1404,18,9,08,07/03/2020
1405,19,10,08,07/03/2020
1406,19,11,09,07/03/2020
1407,19,12,09,07/03/2020
1408,19,12,10,07/03/2020
1409,19,12,10,07/03/2020
1410,19,13,11,07/03/2020
1411,19,13,11,07/03/2020
1412,19,13,12,07/03/2020
1413,18,13,12,07/03/2020
1414,18,13,13,07/03/2020
1415,18,13,13,07/03/2020
1416,18,13,14,07/03/2020
1417,18,12,14,07/03/2020
1418,18,12,15,07/03/2020
1419,18,12,15,07/03/2020
1420,18,11,16,07/03/2020
1421,18,11,16,07/03/2020
1422,18,10,17,07/03/2020
1423,17,9,17,07/03/2020
1424,17,9,18,07/03/2020
1425,17,9,18,07/03/2020
1426,17,8,19,07/03/2020
1427,19,8,19,07/03/2020
1428,19,8,20,07/03/2020
1429,19,8,20,07/03/2020
1430,18,8,21,07/03/2020
1431,18,7,21,07/03/2020
1432,18,7,22,07/03/2020
1433,18,7,22,07/03/2020
1434,19,7,23,07/03/2020
1435,19,7,23,07/03/2020
1436,19,7,00,08/03/2020
1437,18,7,00,08/03/2020
1438,18,7,01,08/03/2020
1439,19,7,01,08/03/2020
1440,19,7,02,08/03/2020
1441,19,7,02,08/03/2020
1442,19,7,03,08/03/2020
1443,20,8,03,08/03/2020
1444,20,8,04,08/03/2020
1445,19,8,04,08/03/2020
1446,19,8,05,08/03/2020
1447,19,8,05,08/03/2020
1448,19,8,06,08/03/2020
1449,18,8,06,08/03/2020
1450,18,9,07,08/03/2020
1451,18,10,07,08/03/2020
1452,19,11,08,08/03/2020
1453,19,11,08,08/03/2020
1454,20,13,09,08/03/2020
1455,20,13,09,08/03/2020
1456,20,13,10,08/03/2020
1457,19,13,10,08/03/2020
1458,19,15,11,08/03/2020
1459,19,16,11,08/03/2020
1460,19,16,12,08/03/2020
1461,18,16,12,08/03/2020
1462,18,15,13,08/03/2020
1463,18,15,13,08/03/2020
1464,18,14,14,08/03/2020
1465,18,14,14,08/03/2020
1466,18,13,15,08/03/2020
1467,18,13,15,08/03/2020
1468,18,13,16,08/03/2020
1469,18,12,16,08/03/2020
1470,19,12,17,08/03/2020
1471,19,11,17,08/03/2020
1472,18,10,18,08/03/2020
1473,18,10,18,08/03/2020
1474,18,9,19,08/03/2020
1475,18,9,19,08/03/2020
1476,18,9,20,08/03/2020
1477,19,9,20,08/03/2020
1478,19,9,21,08/03/2020
1479,19,10,21,08/03/2020
1480,19,10,22,08/03/2020
1481,19,10,22,08/03/2020
1482,18,10,23,08/03/2020
1483,19,9,23,08/03/2020
1484,20,9,00,09/03/2020
1485,20,9,00,09/03/2020
1486,19,9,01,09/03/2020
1487,19,9,01,09/03/2020
1488,19,8,02,09/03/2020
1489,19,8,02,09/03/2020
1490,19,8,03,09/03/2020
1491,18,7,03,09/03/2020
1492,18,8,04,09/03/2020
1493,18,8,04,09/03/2020
1494,18,7,05,09/03/2020
1495,18,7,05,09/03/2020
1496,18,7,06,09/03/2020
1497,18,7,06,09/03/2020
1498,18,8,07,09/03/2020
1499,19,10,07,09/03/2020
1500,19,11,08,09/03/2020
1501,19,12,08,09/03/2020
1502,19,12,09,09/03/2020
1503,19,13,09,09/03/2020
1504,20,16,10,09/03/2020
1505,19,16,10,09/03/2020
1506,19,17,11,09/03/2020
1507,19,16,11,09/03/2020
1508,18,16,12,09/03/2020
1509,19,16,12,09/03/2020
1510,18,17,13,09/03/2020
1511,18,18,13,09/03/2020
1512,18,18,14,09/03/2020
1513,18,18,14,09/03/2020
1514,18,18,15,09/03/2020
1515,18,18,15,09/03/2020
1516,18,17,16,09/03/2020
1517,18,16,16,09/03/2020
1518,18,15,17,09/03/2020
1519,18,14,17,09/03/2020
1520,18,13,18,09/03/2020
1521,18,12,18,09/03/2020
1522,19,10,19,09/03/2020
1523,19,10,19,09/03/2020
1524,19,9,21,09/03/2020
1525,19,9,21,09/03/2020
1526,19,8,22,09/03/2020
1527,19,7,22,09/03/2020
1528,19,9,23,09/03/2020
1529,19,9,23,09/03/2020
1530,19,9,00,10/03/2020
1531,20,9,01,10/03/2020
1532,19,9,01,10/03/2020
1533,19,9,02,10/03/2020
1534,19,9,02,10/03/2020
1535,19,8,03,10/03/2020
1536,19,8,03,10/03/2020
1537,19,7,04,10/03/2020
1538,19,7,04,10/03/2020
1539,19,7,05,10/03/2020
1540,18,7,05,10/03/2020
1541,18,7,06,10/03/2020
1542,18,7,06,10/03/2020
1543,18,7,07,10/03/2020
1544,18,8,07,10/03/2020
1545,18,9,08,10/03/2020
1546,18,10,08,10/03/2020
1547,18,11,09,10/03/2020
1548,19,12,09,10/03/2020
1549,18,12,10,10/03/2020
1550,18,13,10,10/03/2020
1551,18,13,11,10/03/2020
1552,18,14,11,10/03/2020
1553,18,16,12,10/03/2020
1554,17,17,12,10/03/2020
1555,17,16,13,10/03/2020
1556,17,17,13,10/03/2020
1557,18,18,14,10/03/2020
1558,17,18,14,10/03/2020
1559,18,18,15,10/03/2020
1560,19,17,15,10/03/2020
1561,19,16,16,10/03/2020
1562,19,15,16,10/03/2020
1563,19,13,17,10/03/2020
1564,18,12,17,10/03/2020
1565,18,12,18,10/03/2020
1566,19,11,18,10/03/2020
1567,20,11,19,10/03/2020
1568,20,10,19,10/03/2020
1569,19,10,20,10/03/2020
1570,19,10,20,10/03/2020
1571,19,10,21,10/03/2020
1572,20,10,21,10/03/2020
1573,20,10,22,10/03/2020
1574,20,10,22,10/03/2020
1575,19,10,23,10/03/2020
1576,19,10,23,10/03/2020
1577,19,10,00,11/03/2020
1578,19,10,00,11/03/2020
1579,19,9,01,11/03/2020
1580,19,10,01,11/03/2020
1581,19,9,02,11/03/2020
1582,19,9,02,11/03/2020
1583,18,8,03,11/03/2020
1584,18,8,03,11/03/2020
1585,18,8,04,11/03/2020
1586,18,8,04,11/03/2020
1587,18,8,05,11/03/2020
1588,18,7,05,11/03/2020
1589,18,7,06,11/03/2020
1590,18,8,06,11/03/2020
1591,18,8,07,11/03/2020
1592,18,8,07,11/03/2020
1593,18,9,08,11/03/2020
1594,19,9,08,11/03/2020
1595,19,11,09,11/03/2020
1596,19,12,09,11/03/2020
1597,18,13,10,11/03/2020
1598,18,14,10,11/03/2020
1599,18,16,11,11/03/2020
1600,18,16,11,11/03/2020
1601,18,16,12,11/03/2020
1602,18,17,12,11/03/2020
1603,19,17,13,11/03/2020
1604,19,17,13,11/03/2020
1605,18,16,14,11/03/2020
1606,18,16,14,11/03/2020
1607,18,17,15,11/03/2020
1608,18,15,15,11/03/2020
1609,18,15,16,11/03/2020
1610,18,15,16,11/03/2020
1611,18,14,17,11/03/2020
1612,18,13,17,11/03/2020
1613,18,13,18,11/03/2020
1614,19,13,18,11/03/2020
1615,19,13,19,11/03/2020
1616,20,11,19,11/03/2020
1617,21,10,20,11/03/2020
1618,21,10,20,11/03/2020
1619,21,10,21,11/03/2020
1620,22,9,21,11/03/2020
1621,21,9,22,11/03/2020
1622,21,9,22,11/03/2020
1623,21,8,23,11/03/2020
1624,20,8,23,11/03/2020
1625,20,7,00,12/03/2020
1626,20,8,00,12/03/2020
1627,20,8,01,12/03/2020
1628,19,8,01,12/03/2020
1629,19,8,02,12/03/2020
1630,19,8,02,12/03/2020
1631,19,8,03,12/03/2020
1632,19,8,03,12/03/2020
1633,19,7,04,12/03/2020
1634,19,6,04,12/03/2020
1635,19,6,05,12/03/2020
1636,19,4,05,12/03/2020
1637,18,4,06,12/03/2020
1638,18,5,06,12/03/2020
1639,18,6,07,12/03/2020
1640,18,8,07,12/03/2020
1641,18,9,08,12/03/2020
1642,19,11,08,12/03/2020
1643,19,12,09,12/03/2020
1644,19,13,09,12/03/2020
1645,19,14,10,12/03/2020
1646,18,15,10,12/03/2020
1647,18,15,11,12/03/2020
1648,18,16,11,12/03/2020
1649,18,16,12,12/03/2020
1650,18,17,12,12/03/2020
1651,18,16,13,12/03/2020
1652,18,17,13,12/03/2020
1653,18,17,14,12/03/2020
1654,18,16,14,12/03/2020
1655,18,16,15,12/03/2020
1656,18,16,15,12/03/2020
1657,18,15,16,12/03/2020
1658,18,14,16,12/03/2020
1659,18,13,17,12/03/2020
1660,18,11,17,12/03/2020
1661,18,10,18,12/03/2020
1662,18,10,18,12/03/2020
1663,18,9,19,12/03/2020
1664,18,9,19,12/03/2020
1665,18,9,20,12/03/2020
1666,18,9,20,12/03/2020
1667,19,9,21,12/03/2020
1668,20,8,21,12/03/2020
1669,20,8,22,12/03/2020
1670,21,8,22,12/03/2020
1671,21,8,23,12/03/2020
1672,21,7,23,12/03/2020
1673,21,7,00,13/03/2020
1674,22,7,00,13/03/2020
1675,22,7,01,13/03/2020
1676,21,7,01,13/03/2020
1677,21,7,02,13/03/2020
1678,20,7,02,13/03/2020
1679,20,7,03,13/03/2020
1680,20,7,03,13/03/2020
1681,20,7,04,13/03/2020
1682,19,7,04,13/03/2020
1683,19,7,05,13/03/2020
1684,19,7,05,13/03/2020
1685,19,7,06,13/03/2020
1686,19,7,06,13/03/2020
1687,19,8,07,13/03/2020
1688,19,10,07,13/03/2020
1689,18,12,08,13/03/2020
1690,18,13,08,13/03/2020
1691,18,14,09,13/03/2020
1692,18,15,09,13/03/2020
1693,18,16,10,13/03/2020
1694,18,17,10,13/03/2020
1695,18,18,11,13/03/2020
1696,18,19,11,13/03/2020
1697,18,19,12,13/03/2020
1698,18,19,12,13/03/2020
1699,18,18,13,13/03/2020
1700,19,19,13,13/03/2020
1701,18,19,14,13/03/2020
1702,18,18,14,13/03/2020
1703,18,19,15,13/03/2020
1704,18,18,15,13/03/2020
1705,18,16,16,13/03/2020
1706,18,15,16,13/03/2020
1707,18,14,17,13/03/2020
1708,18,13,17,13/03/2020
1709,18,12,18,13/03/2020
1710,18,12,18,13/03/2020
1711,18,12,19,13/03/2020
1712,18,11,19,13/03/2020
1713,18,11,20,13/03/2020
1714,18,11,20,13/03/2020
1715,18,12,21,13/03/2020
1716,19,12,21,13/03/2020
1717,19,12,22,13/03/2020
1718,19,10,22,13/03/2020
1719,19,10,23,13/03/2020
1720,19,9,23,13/03/2020
1721,19,7,00,14/03/2020
1722,19,7,00,14/03/2020
1723,19,7,01,14/03/2020
1724,19,7,01,14/03/2020
1725,18,7,02,14/03/2020
1726,18,7,02,14/03/2020
1727,18,6,03,14/03/2020
1728,18,6,03,14/03/2020
1729,18,6,04,14/03/2020
1730,18,5,04,14/03/2020
1731,18,5,05,14/03/2020
1732,18,5,05,14/03/2020
1733,18,5,06,14/03/2020
1734,18,5,06,14/03/2020
1735,18,6,07,14/03/2020
1736,18,6,07,14/03/2020
1737,18,7,08,14/03/2020
1738,18,8,08,14/03/2020
1739,18,9,09,14/03/2020
1740,18,10,09,14/03/2020
1741,17,11,10,14/03/2020
1742,17,11,10,14/03/2020
1743,17,12,11,14/03/2020
1744,17,13,11,14/03/2020
1745,17,13,12,14/03/2020
1746,17,14,12,14/03/2020
1747,17,14,13,14/03/2020
1748,17,14,13,14/03/2020
1749,17,14,14,14/03/2020
1750,17,14,14,14/03/2020
1751,17,13,15,14/03/2020
1752,17,13,15,14/03/2020
1753,17,12,16,14/03/2020
1754,17,12,16,14/03/2020
1755,17,11,17,14/03/2020
1756,17,11,17,14/03/2020
1757,17,10,18,14/03/2020
1758,17,10,18,14/03/2020
1759,18,9,19,14/03/2020
1760,18,9,19,14/03/2020
1761,19,9,20,14/03/2020
1762,18,8,20,14/03/2020
1763,18,8,21,14/03/2020
1764,19,8,21,14/03/2020
1765,19,7,22,14/03/2020
1766,18,7,22,14/03/2020
1767,19,6,23,14/03/2020
1768,19,6,23,14/03/2020
1769,19,5,00,15/03/2020
1770,18,5,00,15/03/2020
1771,18,5,01,15/03/2020
1772,18,4,01,15/03/2020
1773,18,5,02,15/03/2020
1774,18,5,02,15/03/2020
1775,18,5,03,15/03/2020
1776,18,5,03,15/03/2020
1777,18,4,04,15/03/2020
1778,17,4,04,15/03/2020
1779,17,3,05,15/03/2020
1780,17,3,05,15/03/2020
1781,17,2,06,15/03/2020
1782,17,2,06,15/03/2020
1783,17,2,07,15/03/2020
1784,17,2,07,15/03/2020
1785,17,2,08,15/03/2020
1786,17,2,08,15/03/2020
1787,16,3,09,15/03/2020
1788,16,3,09,15/03/2020
1789,16,3,10,15/03/2020
1790,16,4,10,15/03/2020
1791,17,4,11,15/03/2020
1792,18,4,11,15/03/2020
1793,18,4,12,15/03/2020
1794,17,4,12,15/03/2020
1795,17,5,13,15/03/2020
1796,17,5,13,15/03/2020
1797,17,5,14,15/03/2020
1798,17,5,14,15/03/2020
